# Minimal Reproduction Dataset Exported from LATOOLS on 2018:04:13 10:02:16
# Analysis described in '../analysis.log'
# Run latools.reproduce to import analysis.
#
# Sample: Sample-2
# Analysis Time: 2015-10-29 15:15:37
Time,Al27,Ba137,Ba138,Ca43,Ca44,Mg24,Mg25,Mn55,Sr88
96.051,22414.13,87.5,587.51,324133.86,5047279.8,622267.3116000001,83294.42,9852.824,953316.3620000001
96.408,20371.856,87.5,587.51,315579.99,5043792.69,628700.53,83294.42,8101.89,943214.3560000001
96.766,18209.32,87.5,587.51,302960.42,5029501.58064,628700.53,83294.42,10293.098000000002,928522.61
97.123,16407.57,75.0,587.51,302960.42,5001931.360272001,628700.53,87133.104,9752.74,909004.77
97.48,16407.57,75.0,662.512,299517.67342400004,4958882.383120001,620731.9768960001,87991.95,10883.423999999999,901749.4125600002
97.837,16407.57,112.5,662.51,296789.59,4886055.605360001,611355.0329920001,87991.95,10403.11,883189.7095840002
98.194,16407.57,75.0,625.01,287858.48276800005,4758958.953008001,595573.2636480001,85791.44600000001,11403.74,857056.8062880002
98.551,16407.57,75.0,625.01,275398.6425920001,4554628.9007520005,570771.0350240001,80445.70473600001,10753.33,814424.2821920002
98.908,16407.57,112.5,625.01,257391.21713600005,4246130.837360001,534287.4776000001,74761.16912000002,10603.258000000002,751803.9302080002
99.265,15679.262800000002,150.0,625.01,231284.75451200004,3804931.848336001,483174.46264000004,66922.17361600003,8902.28,665574.9151200003
99.622,13888.375616000001,107.5,562.51,197979.37552000006,3240901.8719680007,417144.84308800014,57160.40361600002,9912.854000000001,552247.8640960001
99.979,11707.031616000002,62.5,390.00600000000003,154279.87078400003,2514149.8896000003,331079.6784320001,44686.86646400001,9312.512,419779.03939200006
100.336,10302.317280000001,37.5,100.0,110303.42096,1778872.1219360002,240613.28729600002,32050.870080000004,8802.23,269088.84
100.693,5500.85,25.0,100.0,47430.7,754110.61,119465.86,14255.71,8402.03,115996.13
101.05,5800.95,25.0,100.0,20778.97,291249.84,49334.88,6151.06,8352.01,38209.75
101.407,3200.29,25.0,100.0,8435.36,95408.97,15940.46,2800.22,7601.66,13538.75
101.764,2400.16,0.0,25.0,2233.48,63364.32,6434.5,1425.06,7451.6,6101.1
102.121,1300.05,0.0,0.0,833.35,28222.71,3300.31,775.02,7351.56,1566.74
102.478,2100.12,0.0,0.0,1200.04,23966.37,2100.12,425.01,7491.620000000001,733.35
102.835,2000.11,7.5,12.5,666.68,17959.2,1266.71,425.01,7101.45,733.35
103.192,2500.178,12.5,12.5,133.33,14656.13,600.01,425.01,7401.58,500.01000000000005
103.549,2600.19,0.0,12.5,500.01,13955.55,333.34,125.0,7501.63,100.0
103.906,2380.1648,12.5,12.5,480.00800000000004,12154.21,333.34,225.0,6901.37,200.0
104.263,2200.1459999999997,0.0,12.5,466.67,13905.51,420.006,200.0,7651.69,200.0
104.62,1800.09,0.0,12.5,566.68,14225.820000000002,466.67,200.0,6501.22,200.0
104.977,1300.05,7.5,0.0,400.0,14646.136000000002,400.0,200.0,7418.559808,120.0
105.334,1980.116,0.0,0.0,413.338,13755.4,300.0,100.0,7128.443808,0.0
105.691,1900.1,12.5,0.0,133.33,14255.79,366.67,200.0,7336.379040000001,0.0
106.048,2176.1352,7.5,0.0,333.34,14876.348000000002,397.336,125.0,6201.11,0.0
106.405,2100.12,0.0,0.0,300.002,14005.6,400.0,250.0,6955.4332,0.0
106.762,2300.15,0.0,12.5,266.67,15496.872,386.67,250.0,5951.02,26.668000000000003
107.119,2000.11,0.0,12.5,233.33,14670.169600000003,200.0,225.0,7081.468,0.0
107.476,2000.11,25.0,0.0,333.34,14936.406000000003,200.0,200.0,6651.27,66.67
107.833,2000.11,25.0,0.0,366.67,13505.2,133.33,125.0,6451.2,53.33200000000001
108.19,2300.15,0.0,0.0,300.0,13505.2,400.0,150.0,6401.18,33.33
108.548,2100.12,12.5,12.5,500.01,13505.2,466.67,130.0,5850.99,33.33
108.905,2100.12,25.0,12.5,400.0,14656.168000000001,533.34,50.0,6451.2,33.33
109.262,2200.14,0.0,12.5,366.67,13955.55,566.68,125.0,7051.43,33.33
109.619,2064.1264,12.5,12.5,400.0,14906.378,366.67,150.0,6961.401999999999,33.33
109.976,1500.06,12.5,0.0,166.67,14325.902,500.01,165.0,7101.45,0.0
110.333,1864.1064,25.0,0.0,366.67,13154.94,200.0,75.0,6451.2,0.0
110.69,1400.06,25.0,0.0,366.67,12954.79,433.34,175.0,6751.320800000001,66.67
111.047,1900.1,0.0,0.0,380.004,13525.252000000002,366.67,180.0,7001.424000000001,66.67
111.404,1900.112,0.0,0.0,233.33,12204.25,300.0,150.0,5951.02,33.33
111.761,1300.05,0.0,0.0,433.34,13955.55,333.34,175.0,7601.66,66.67
112.118,2020.124,0.0,0.0,373.336,13505.2,333.34,165.0,7551.64,0.0
112.475,1700.08,12.5,0.0,400.0,14005.6,366.67,125.0,7761.740000000001,0.0
112.832,1924.1088,0.0,0.0,300.0,14005.6,133.33,125.0,7461.622,31.9996
113.189,1500.06,7.5,0.0,320.004,14005.6,240.0,100.0,6951.39,33.33
113.546,2200.14,0.0,0.0,66.67,13805.44,166.67,200.0,6101.07,59.998000000000005
113.903,2400.174,0.0,12.5,333.34,13805.44,133.33,150.0,7401.58,33.33
114.26,2560.1920000000005,5.0,12.5,262.6712,13805.44,433.34,100.0,6651.27,33.33
114.617,2300.15,0.0,12.5,276.0032,14305.84,433.34,150.0,7741.744,0.0
114.974,2300.15,0.0,12.5,166.67,14305.84,466.67,150.0,8051.890000000001,0.0
115.331,1600.07,0.0,12.5,133.33,14305.84,466.67,150.0,7401.58,10.666960000000001
115.688,1400.06,0.0,12.5,233.33,14986.438000000002,466.67,300.0,7851.796,20.0008
116.045,1800.098,25.0,25.0,366.67,15056.47,333.34,300.0,7501.62,0.0
116.402,1880.1059999999998,25.0,0.0,400.0,14255.79,333.34,300.0,6701.29,0.0
116.759,1400.06,25.0,0.0,400.0,13154.94,378.13968000000006,125.0,6101.07,33.33
117.116,1716.0864,0.0,0.0,166.67,14105.67,266.67,225.0,7261.536,0.0
117.473,1800.096,0.0,0.0,333.34,13905.51,457.33840000000004,150.0,7551.64,33.33
117.83,1500.06,25.0,0.0,366.67,14756.21,486.672,50.0,7501.62,66.67
118.186,1600.07,0.0,0.0,366.67,14756.21,400.0,175.0,8101.89,66.67
118.544,1600.07,37.5,0.0,366.67,14756.21,400.0,175.0,8101.89,66.67
118.901,1600.07,37.5,0.0,366.67,14756.21,400.0,175.0,8101.89,266.67
119.258,1600.07,37.5,0.0,366.67,14756.21,400.0,175.0,8101.89,266.67
119.615,1600.07,37.5,587.51,4767.31,201248.76,400.0,175.0,8101.89,55959.02
119.972,1600.07,37.5,1002.544,4767.31,201248.76,400.0,175.0,8101.89,55959.02
120.33,6447.730880000001,155.0,1230.5548000000001,133853.975104,1875289.2440640002,74966.48800000001,14911.526464000002,12470.8792,235679.343712
120.687,8788.71288,212.5,1475.07,224343.50816000003,2686355.370064,115847.23800000001,22990.762464000003,13856.244944000002,324712.892528
121.044,10857.69208,237.5,1612.58,282421.98,4084939.266288,156727.988,31069.998464000004,15837.732944000001,419271.429024
121.401,12549.395904,237.5,1362.56,428622.76750400005,4256579.39,204803.75,40571.18,17485.86032,474339.45552
121.758,14257.05376,237.5,1362.56,512356.5395360001,6758937.132784001,204803.75,40571.18,17162.724384,510266.285264
122.115,14906.25,187.5,1362.56,590008.2395360001,7920001.513088001,527304.6210080001,72415.65083200001,17709.02,525126.354608
122.472,14896.527552000001,187.5,1362.56,632701.34048,9076665.679088,688441.7301600002,89150.74609600002,16007.37,525907.091792
122.829,15406.714000000002,175.0,1337.55,658037.527984,9645812.074864,859975.5395680002,107449.61700800003,16788.124,521162.84129600006
123.186,14205.68,175.0,1337.55,670680.48,9956353.416096,960345.0140160001,119467.45526400003,16557.89,505030.45
123.543,14706.08,175.0,1262.55,670680.48,10039900.22,1023163.9839040001,128316.44704000003,16007.37,505030.45
123.9,14505.92,175.0,1262.55,670680.48,10018053.944560003,1041516.4052320003,132602.47401600002,16007.37,505030.45
124.257,15807.03,175.0,1262.55,670680.48,9987866.363952002,1032808.2665440002,133653.501072,16007.37,505030.45
124.614,15807.03,212.5,1262.55,663045.06424,9938215.737952001,998178.1511360002,133656.85760000002,16007.37,505030.45
124.97,15807.03,250.0,1262.55,650836.3790879999,9910808.5924,957837.9011840001,129501.79160000001,16007.37,505030.45
125.328,16807.95,250.0,1262.55,640154.7770880001,9791647.09,889322.22,123376.06,16427.802,505030.45
125.685,16807.95,250.0,1525.07,617272.47,9791647.09,862305.8284640003,119122.23,14806.31,495851.18
126.042,16807.95,162.5,1525.07,617272.47,9699291.151456,793484.91,109712.04,16251.6224,495851.18
126.399,17808.92,187.5,1550.07,617272.47,9620735.525568001,793484.91,108731.06,16307.65,495851.18
126.756,17808.92,187.5,1550.07,606127.16,9488040.211568002,784239.846,108731.06,16657.98,495851.18
127.113,17108.23,187.5,1450.06,606127.16,9368083.647712002,773283.506,106678.87599999999,15887.2952,495851.18
127.47,16107.3,187.5,1450.06,600885.2716000001,9128170.52,760561.41,103600.6,15657.096000000001,495851.18
127.827,13905.44,175.0,1450.06,598638.748,9128170.52,738703.21,103600.6,14155.77,495745.238
128.184,14205.68,175.0,1450.06,587406.13,9128170.52,738703.21,103600.6,14155.77,490757.92
128.541,14205.68,175.0,1450.06,587406.13,9109438.450480001,738703.21,103600.6,14155.77,490757.92
128.898,14105.6,187.5,1450.06,587406.13,9082808.454416001,738703.21,103600.6,15356.78,490757.92
129.255,15406.68,187.5,1450.06,587406.13,9042915.484416,730765.722,103600.6,16007.37,490757.92
129.612,15907.12,187.5,1450.06,581706.8392,8993759.430144,721331.49,101845.91400000002,15647.064,490757.92
129.969,15907.12,187.5,1450.06,574278.3752,8928705.67,699015.77,100608.52,16007.37,493182.044
130.326,15907.12,187.5,1325.05,566902.256,8863658.17912,691532.05,95178.76,14155.77,486909.3448
130.683,14305.76,187.5,1325.05,550263.81,8767659.135104,676158.48,95178.76,14706.22,486167.54
131.04,14305.76,237.5,1325.05,544006.42,8674079.913104001,676158.48,91932.212,15581.436640000002,473221.66
131.397,14305.76,237.5,1462.57,544006.42,8560063.47,670434.5340000001,87062.39,15869.2872,473221.66
131.754,14005.52,237.5,1462.57,544006.42,8460809.56,660894.6240000001,87062.39,15774.009280000002,473221.66
132.112,14405.84,225.0,1037.53,544006.42,8460809.56,651354.7140000002,87062.39,14556.09,473221.66
132.469,14205.68,150.0,1037.53,544006.42,8460809.56,628458.93,87062.39,15268.763200000001,473221.66
132.826,13465.174,150.0,1037.53,544006.42,8438231.57864,628458.93,87062.39,13305.09,474338.57440000004
133.183,13004.830000000002,150.0,1037.53,545962.0036,8392641.274544,628458.93,87062.39,14848.774640000001,469901.25
133.54,10302.99,150.0,1037.53,541777.5896000001,8341327.680544001,628458.93,90554.75,14806.31,464088.68
133.897,12104.12,150.0,900.03,534545.5596,8275507.130944001,628458.93,90479.36,14308.404928000002,464088.68
134.254,11403.66,175.0,900.03,523084.35,8204241.59,628458.93,90479.36,13255.05,464088.68
134.611,11403.66,175.0,900.03,507846.27,8109128.830640001,636607.31,90479.36,13475.28,458534.29
134.968,11403.66,175.0,900.03,500300.69,8010256.933728001,636607.31,90479.36,11053.52,458534.29
135.325,10302.99,162.5,900.03,499203.36,7853022.05,644137.58,90479.36,12696.687600000001,458328.33
135.682,10202.93,162.5,900.03,499203.36,7853022.05,644137.58,89625.06,11904.08,458328.33
136.039,11351.6556,162.5,900.03,499203.36,7777823.296656001,644137.58,89625.06,13495.268,458328.33
136.396,11843.978000000001,162.5,887.52,489657.2636640001,7672723.304816002,637936.8451520001,89625.06,13345.154,458328.33
136.753,11731.883600000001,162.5,887.52,478942.2497760001,7477597.5974400025,628704.7984000001,89625.06,13104.94,449554.99
137.109,11203.53,162.5,887.52,461386.9128640001,7155532.836480002,611366.009104,87809.74216,12804.72,449554.99
137.467,11203.53,237.5,837.52,435479.91124800016,6673139.640064002,581587.6729120001,82087.270992,12804.72,434148.5305600001
137.824,11203.53,212.5,837.52,399710.8132960001,5996209.707664002,536107.2575360001,75430.89300800001,12804.72,414798.2844480001
138.181,11203.53,212.5,837.52,352591.07264000014,5137931.267472001,472748.66944000014,66200.240848,12804.72,381350.8430720001
138.538,11203.53,175.0,607.5120000000001,296035.3915840001,4058410.1888480005,388696.26019200013,53498.909232000005,12084.276,333560.6446560001
138.895,10471.9992,62.5,375.0,227423.31449600006,2926078.0742880004,290632.77748800005,39596.55659200001,11173.724,266099.0767360001
139.252,10123.04,50.0,150.0,157277.52032,1479788.12,177715.3,21137.54,8902.28,192834.22724800004
139.609,8626.366,0.0,87.5,68366.29,551500.5,67126.22,9227.39,8251.96,91345.84
139.966,6945.704000000001,0.0,62.5,13738.71,221085.58,23281.87,8151.87,7751.73,33432.99
140.323,4800.65,0.0,62.5,4633.95,99280.37,8802.18,4425.55,7831.776,8702.24
140.68,2800.22,0.0,25.0,1733.42,47714.86,3300.31,525.01,6851.35,2700.22
141.037,2900.24,0.0,25.0,733.35,27120.97,1466.73,250.0,7751.73,1333.39
141.394,2700.21,0.0,25.0,566.68,17608.84,1033.36,225.0,7401.58,1066.7
141.751,2100.12,2.5,12.5,200.0,15256.64,433.34,225.0,7701.71,100.0
142.108,2400.16,0.0,12.5,366.67,13605.28,300.0,250.0,8201.946000000002,66.67
142.465,2200.14,0.0,0.0,266.67,15606.95,400.004,175.0,8602.13,66.67
142.822,2216.1436,0.0,0.0,433.34,15356.73,233.33,260.0,8552.11,66.67
143.179,2380.168,0.0,12.5,440.00600000000003,14906.34,366.67,175.0,8344.0204,66.67
143.536,1600.07,2.5,12.5,433.34,15356.73,366.67,300.0,7751.73,66.67
143.894,2200.1440000000002,0.0,12.5,433.34,14205.75,366.67,200.0,7761.772000000001,0.0
144.251,2000.11,0.0,12.5,333.34,14806.25,366.67,190.0,7151.47,66.67
144.608,1800.09,0.0,0.0,300.0,14355.88,433.34,50.0,6001.04,0.0
144.965,1960.108,0.0,0.0,373.338,14355.88,266.67,125.0,7061.46,33.33
145.322,1800.09,0.0,0.0,266.67,14355.88,200.0,125.0,6721.3240000000005,0.0
145.679,1900.1,0.0,12.5,333.34,15456.81,266.67,165.0,6051.05,26.666
146.036,2160.134,0.0,12.5,400.0,15056.47,320.0032,200.0,7231.522000000001,0.0
146.393,1856.1036000000001,0.0,12.5,400.0,14756.21,333.336,125.0,7001.41,33.33
146.75,1920.114,0.0,12.5,200.0,14756.21,264.00184,150.0,6901.37,133.33
147.107,1100.03,0.0,25.0,300.0,14155.71,133.33,100.0,7471.632000000001,133.33
147.464,1400.06,7.5,0.0,133.33,13605.28,166.67,225.0,7481.636,133.33
147.821,1613.68008,0.0,0.0,300.0,14415.946,240.0,125.0,6351.16,0.0
148.178,1744.0972000000002,12.5,0.0,300.0,14405.938,280.002,165.0,7051.43,0.0
148.535,1824.1032,0.0,0.0,333.34,13455.16,100.0,125.0,7201.49,0.0
148.892,1000.03,0.0,0.0,300.0,14105.67,333.34,100.0,7401.58,30.666800000000002
149.249,1800.09,0.0,0.0,300.0,14606.08,446.67400000000004,200.0,6951.39,33.33
149.606,1902.5181600000003,0.0,12.5,300.0,15006.42,456.00680000000006,125.0,7201.49,53.334
149.963,1991.4855040000004,0.0,12.5,166.67,14556.052,469.33880000000005,200.0,7351.56,66.67
150.32,1911.4795040000004,0.0,12.5,233.33,13505.2,300.0,225.0,7351.56,0.0
150.677,1782.5085600000002,2.5,0.0,333.34,14255.79,293.86776000000003,175.0,7351.56,66.67
151.034,1400.06,0.0,0.0,233.33,13805.44,66.67,200.0,7701.71,33.33
151.391,900.02,0.0,0.0,266.67,13805.44,233.33,100.0,7731.738,66.67
151.748,1288.0520000000001,5.0,0.0,166.67,13805.44,233.33,200.0,7151.47,100.0
152.105,1208.046,0.0,0.0,66.67,13805.44,233.33,125.0,7201.49,66.67
152.462,1100.03,0.0,0.0,233.336,13805.44,233.33,150.0,6601.25,33.33
152.819,1000.03,0.0,0.0,266.67,14305.84,233.33,125.0,7171.485999999999,133.33
153.176,1600.07,12.5,0.0,200.0,14305.84,333.336,225.0,6801.33,133.33
153.533,1796.0952,7.5,0.0,280.0,14305.84,200.0,125.0,7351.56,133.33
153.89,2100.12,0.0,0.0,300.0,14506.0,433.34,200.0,8101.92,233.33
154.247,2180.136,0.0,0.0,233.33,14556.04,300.0,25.0,8201.94,233.33
154.604,2020.1168000000002,0.0,0.0,366.67,15106.51,433.34,140.0,7861.800000000001,233.33
154.961,1700.08,0.0,0.0,133.33,15256.670000000002,433.34,100.0,8101.89,233.33
155.318,1820.098,7.5,0.0,366.67,14516.04,433.34,150.0,6501.22,66.67
155.676,1300.05,12.5,0.0,333.34,14055.63,380.00600000000003,175.0,7791.768000000001,100.0
156.033,1600.07,0.0,0.0,413.33799999999997,12854.71,166.67,220.0,8001.84,66.67
156.39,1796.0980000000002,25.0,0.0,466.67,13855.48,366.67,230.0,7401.58,33.33
156.747,1675.2856000000002,0.0,0.0,233.33,14265.838000000002,366.67,75.0,7851.782,0.0
157.104,1595.2796000000003,25.0,12.5,533.34,13905.51,200.0,200.0,7351.56,26.666
157.461,1100.03,12.5,12.5,400.0,14506.0,333.336,225.0,7427.6044,33.33
157.818,1200.04,0.0,12.5,433.34,13755.4,300.0,240.002,7381.590000000002,0.0
158.175,1660.08,0.0,12.5,200.0,14806.25,333.34,175.0,6501.22,100.0
158.532,2000.11,0.0,25.0,200.0,14806.25,333.34,175.0,6501.22,100.0
158.889,2000.11,0.0,25.0,200.0,14806.25,333.34,175.0,6501.22,100.0
159.246,2000.11,0.0,225.0,200.0,14806.25,333.34,175.0,6501.22,100.0
159.603,2000.11,0.0,225.0,200.0,14806.25,333.34,175.0,6501.22,100.0
159.96,9417.645376000002,150.0,899.3486720000001,45325.15,1640083.83,21279.37,13329.99,6501.22,100.0
160.317,12739.571376000004,150.0,1311.57888,45325.15,1640083.83,21279.37,13329.99,14176.179760000003,187564.29875200003
160.674,16061.497376000003,275.0,1554.09088,229915.62336000003,4731724.890160001,245534.87720000002,36699.136384,17639.281120000007,285410.64544000005
161.031,17575.296784000002,275.0,1506.579072,330713.33331200003,6284169.848928001,357991.93891200004,48774.838768,20912.043120000002,392287.52008000005
161.388,18609.74,275.0,1437.56,444147.44569600007,7951093.138816001,478011.34971200005,62190.07676799999,22219.450160000004,462831.34332800005
161.745,18609.74,300.0,1437.56,526954.7819200001,8986671.932832,549449.935104,71179.942656,21965.852928000004,514611.86945600004
162.102,18609.74,300.0,1437.56,593298.1552,9693133.047104,596736.540608,77808.90616,22187.679680000005,546012.09472
162.459,18609.74,200.0,1437.56,638978.553408,10124354.403264001,618829.910512,81856.404304,18209.54,563829.9820320001
162.816,18609.74,212.5,1437.56,669537.4954560001,10299894.76,629736.15,85223.0388,21012.7,572617.3413920001
163.173,18809.95,212.5,1437.56,687460.0350720001,10599577.795792002,629736.15,85730.95,20191.778000000002,578421.17
163.53,17508.62,212.5,1437.56,696546.6750880001,10740903.406624,624811.9932,85454.62,20361.93,578421.17
163.887,17808.92,250.0,1500.07,702108.41,10883047.641184002,616646.3932,83947.48,19360.78,577686.93
164.244,17808.92,250.0,1500.07,702108.41,10942384.647440003,608356.8092,83495.36,20111.64,577686.93
164.601,17808.92,250.0,1625.08,711092.85,10955385.003712,588908.15,83495.36,19781.274,577686.93
164.958,17248.498,187.5,1625.08,711092.85,10903426.968128001,588288.23,83495.36,20011.52,577652.62
165.315,16647.948,187.5,1562.58,711092.85,10840760.577296,588288.23,83495.36,18509.85,577652.62
165.672,13004.75,187.5,1562.58,714726.204544,10693190.86,588288.23,83495.36,18670.066,576669.22
166.029,14806.17,187.5,1562.58,716846.53848,10693190.86,588288.23,80079.72,17558.87,576669.22
166.386,13905.464,187.5,1337.55,705874.47712,10669542.112,588288.23,80079.72,17258.57,576669.22
166.743,12904.68,262.5,1337.55,692675.2923200001,10634068.99,588288.23,80079.72,18660.01,571192.11
167.1,12764.664,262.5,1337.55,679222.8174400001,10571730.540304001,588288.23,80079.72,18910.28,565715.0
167.458,12004.05,262.5,1275.05,656699.43,10478231.039104,600312.9,80079.72,18009.33,549283.67
167.815,10102.87,262.5,1275.05,625523.91,10350351.821440002,600312.9,80079.72,18531.937600000005,549283.67
168.172,10102.87,237.5,1275.05,620037.2704,10139833.094704,647336.833568,87495.522,17505.32712,544822.6420000001
168.529,10102.87,237.5,1275.05,608133.882,9944558.073136,670082.5092640001,89967.45599999999,16954.801120000004,536963.3924
168.886,10102.87,225.0,1275.05,584305.22,9554008.03,694660.8943840002,92439.39,14856.35,529996.3484
169.243,11123.5,225.0,1275.05,579792.46,9554008.03,707504.5773440002,92439.39,15256.7,514448.45
169.6,11803.92,225.0,1275.05,579792.46,9487906.755184,712388.6849600002,92439.39,16858.17,514448.45
169.957,11803.92,250.0,1275.05,573567.6440000001,9421726.886928,709206.961312,92263.47,17759.07,514448.45
170.314,11903.99,150.0,1275.05,564230.42,9328222.763104001,703078.66784,95440.75184000001,17759.07,514448.45
170.671,11903.99,150.0,1275.05,564230.42,9192814.081408001,687327.8966399999,93606.25184000001,17759.07,514448.45
171.028,11903.99,187.5,1425.06,564230.42,9063771.820064,661104.849936,92209.31184000001,17008.32,509021.9636
171.385,11083.484000000002,150.0,1425.06,557426.4720000001,8834511.92,638739.222368,90705.13032,16267.666000000001,504824.49
171.742,10102.87,187.5,1425.06,548682.04,8807743.17,602243.05,85278.77,15206.65,496939.978
172.099,9702.65,175.0,1220.0459999999998,546309.65,8699219.669232,591250.53,81686.99,14155.77,483675.37
172.456,10202.93,175.0,887.52,546309.65,8596954.509232,571246.89,81686.99,13905.56,476927.09
172.813,11003.41,175.0,887.52,546309.65,8500043.099232001,540509.84,79025.314,14486.064000000002,463420.13
173.17,11403.66,125.0,887.52,546309.65,8323186.12,540509.84,75032.8,13205.02,455786.92
173.527,12304.26,150.0,887.52,539906.3188640001,8323186.12,532242.564,75032.8,15052.5588,455786.92
173.884,12304.26,112.5,887.52,536266.4621600001,8305732.228320001,519841.65,71830.06000000001,15607.01,455786.92
174.241,11603.79,112.5,1200.04,524336.1821600001,8290900.19,519841.65,67025.95,16157.51,455786.92
174.598,12504.4,112.5,1200.04,512405.9021600001,8223770.9007520005,519841.65,67025.95,15456.87,455786.92
174.955,12504.4,112.5,1200.04,486658.25,8136735.088656001,519841.65,67025.95,15907.28,455786.92
175.312,12504.4,112.5,1200.04,486658.25,7982590.576304,519841.65,67025.95,15907.28,455786.92
175.669,12504.4,112.5,1200.04,479941.75840000005,7766779.712144,519841.65,67025.95,15907.28,490518.226848
176.026,12504.4,112.5,875.02,470080.3964,7427957.657936001,527029.128,70489.28,15907.28,515060.97664000007
176.383,12504.4,112.5,1150.04,457540.12736000004,7103902.314064001,531820.78,70489.28,15907.28,531038.55
176.74,16588.2496,112.5,1150.04,437351.44,6497372.8,531820.78,75656.25848,15907.28,561893.480016
177.097,18289.853600000002,150.0,1137.54,424030.19019200007,6328528.086688001,531572.4700480001,76917.818784,16535.911200000002,579162.713856
177.454,19991.4576,125.0,1137.54,400301.89515200007,5854152.737424001,523696.0748960001,76744.152672,16075.521200000001,587464.6786720001
177.811,21012.42,162.5,1137.54,367954.98937600007,5327922.176624001,506263.9879520001,72794.774672,15705.201200000001,572832.07784
178.168,21012.42,125.0,1137.54,322375.93240000005,4607273.103216002,474296.0978080001,65559.474496,13605.33,532671.0287360001
178.525,22031.272048000003,137.5,1137.54,261286.538032,3689785.3464960014,424225.69585600006,54382.94409600001,13243.216800000002,456251.809216
178.882,20569.844048,12.5,940.032,192677.85302400004,2707897.3033760013,358428.29494399996,41029.091792,11744.104000000003,355888.80804800004
179.24,18167.816048,0.0,727.524,105616.99,1410119.76,266139.254096,24466.8,10102.94,223904.63
179.597,13705.28,25.0,125.0,39477.71,606860.9,179154.38304,10027.82,8402.03,99592.14
179.954,9002.28,25.0,75.0,13872.15,216124.3,30993.6,3850.42,7901.8,32965.41
180.311,4200.5,20.0,37.5,6968.05,93900.86,9735.99,2100.12,8141.912000000002,11670.69
180.668,3000.25,0.0,25.0,2200.14,46712.16,4800.65,675.01,8101.89,4834.02
181.025,3000.25,0.0,0.0,1166.71,24116.58,3233.63,475.01,7601.66,1366.72
181.382,2600.19,7.5,0.0,1066.7,22914.97,700.01,200.0,8051.87,733.35
181.739,1600.07,12.5,0.0,766.68,18159.4,333.34,125.0,7751.73,433.34
182.096,2140.1440000000002,0.0,12.5,433.34,14506.0,533.34,25.0,7651.69,0.0
182.453,1300.05,0.0,12.5,300.0,16007.3,266.67,50.0,8502.08,100.0
182.81,1900.1,12.5,0.0,266.67,14756.21,426.672,75.0,8001.84,93.334
183.167,1500.06,25.0,0.0,166.67,14496.036,300.0,25.0,8101.89,100.0
183.524,2000.116,0.0,0.0,300.0,14205.75,466.67,72.0,8201.94,100.0
183.881,1900.1,25.0,0.0,286.67,12254.28,300.0,85.0,7251.51,100.0
184.238,2200.14,25.0,0.0,266.67,13555.24,300.0,50.0,8592.142000000002,0.0
184.595,1800.09,0.0,12.5,266.67,13955.586000000001,266.67,75.0,8412.060000000001,66.67
184.952,1880.104,0.0,12.5,333.34,14305.84,300.0,100.0,8392.052000000001,0.0
185.309,1200.04,0.0,12.5,466.67,14155.71,466.67,100.0,7301.53,53.334
185.666,2000.11,25.0,12.5,426.67,14906.34,466.67,225.0,7151.47,66.67
186.023,1840.1019999999999,25.0,0.0,466.67,14676.158,400.0,175.0,7201.49,33.33
186.38,1868.1024,0.0,0.0,233.33,13555.24,333.34,200.0,7601.66,66.67
186.737,1400.06,0.0,0.0,346.668,14319.8576,400.0,75.0,8101.89,100.0
187.094,1900.1,0.0,0.0,333.34,14105.67,233.33,250.0,7351.56,66.67
187.451,1844.1047999999998,5.0,0.0,233.33,14105.67,400.0,195.0,8271.982,60.00000000000001
187.808,1400.06,0.0,0.0,393.338,13305.074,346.668,150.0,8021.874,0.0
188.165,1924.1108,0.0,0.0,372.0036,12104.18,200.0,175.0,8101.89,0.0
188.522,1800.09,7.5,0.0,266.67,12104.18,235.9996,150.0,6851.35,11.999360000000001
188.879,1900.1,0.0,0.0,433.34,12104.18,133.33,125.0,7351.56,0.0
189.236,1100.03,12.5,0.0,433.34,13204.97,133.33,140.0,7051.43,26.666800000000002
189.593,2100.134,0.0,12.5,333.34,13204.97,133.33,75.0,6651.27,12.000160000000001
189.95,2300.15,12.5,12.5,266.67,13204.97,133.33,125.0,7401.58,0.0
190.307,2500.18,0.0,12.5,400.0,14756.21,133.33,225.0,7701.71,0.0
190.664,2500.18,0.0,12.5,313.336,15096.532,306.668,250.0,8151.91,100.0
191.022,2472.1828,0.0,12.5,200.0,15707.04,294.66760000000005,150.0,7601.67,80.0
191.379,2408.1772,0.0,25.0,266.67,15606.95,366.67,200.0,7301.53,100.0
191.736,1800.09,5.0,25.0,266.67,13705.36,233.33,200.0,6701.29,0.0
192.093,1877.70784,0.0,25.0,333.34,14465.992000000002,466.67,250.0,7551.652,0.0
192.45,1500.06,0.0,25.0,376.0056,13204.97,400.004,225.0,7251.51,0.0
192.807,1500.06,7.5,50.0,480.00800000000004,14506.0,500.01,150.0,8051.87,0.0
193.164,1500.06,0.0,12.5,300.0,14906.34,233.33,125.0,7051.43,0.0
193.521,1500.06,0.0,12.5,386.672,14455.96,366.67,225.0,7761.742,26.666
193.878,2040.1219999999998,0.0,12.5,100.0,14415.942000000001,533.34,150.0,7201.49,33.33
194.235,2060.1240000000003,12.5,0.0,266.67,13204.97,533.34,125.0,8151.91,33.33
194.592,2100.12,37.5,0.0,333.34,14305.84,533.34,100.0,7691.7119999999995,33.33
