# Minimal Reproduction Dataset Exported from LATOOLS on 2018:04:13 10:02:16
# Analysis described in '../analysis.log'
# Run latools.reproduce to import analysis.
#
# Sample: STD-2
# Analysis Time: 2015-10-29 15:25:12
Time,Al27,Ba137,Ba138,Ca43,Ca44,Mg24,Mg25,Mn55,Sr88
89.982,2200.14,25.0,0.0,333.34,14916.386,500.01,200.0,6701.29,0.0
90.339,2124.1336,12.5,0.0,296.00440000000003,15236.644,400.0,125.0,7323.5520000000015,0.0
90.696,1900.1,25.0,0.0,266.67,14155.71,400.0,75.0,6901.37,0.0
91.053,1600.07,25.0,0.0,100.0,14906.34,200.0,200.0,7751.73,46.666
91.41,1840.1000000000001,25.0,0.0,333.34,13855.48,166.67,250.0,7001.41,33.33
91.767,1700.08,12.5,0.0,433.34,15356.73,197.33440000000002,250.0,8001.84,49.333200000000005
92.124,1400.06,0.0,0.0,333.34,14886.348,100.0,225.0,7251.51,0.0
92.481,1200.04,0.0,0.0,433.34,15106.51,220.002,150.0,7651.69,29.866640000000004
92.838,1676.0908,25.0,0.0,433.34,13855.48,166.67,325.0,6001.04,0.0
93.195,1916.1168,25.0,12.5,366.672,14005.6,200.0,300.0,7301.53,33.33
93.552,1500.06,0.0,12.5,166.67,14355.88,300.0,250.0,6973.409199999999,0.0
93.909,2120.1352,0.0,12.5,200.0,15016.452,360.002,175.0,7411.585999999999,53.331999999999994
94.266,1800.09,25.0,0.0,240.002,15006.42,466.67,225.0,6651.27,46.666
94.624,2017.7204000000004,0.0,0.0,200.0,15256.64,233.33,150.0,7501.62,33.33
94.981,1700.08,25.0,12.5,300.0,13605.28,466.67,150.0,7821.778,0.0
95.338,2028.1208000000001,0.0,25.0,293.334,14926.388,353.336,150.0,7701.71,66.67
95.695,1900.1,25.0,12.5,133.33,15206.6,266.67,150.0,7615.6796,33.33
96.052,1800.09,0.0,0.0,300.0,14005.6,233.33,175.0,7751.73,53.33200000000001
96.409,2020.118,0.0,0.0,366.67,15807.13,366.67,175.0,6651.27,33.33
96.766,1500.06,0.0,0.0,166.67,15306.68,300.0,225.0,7351.56,0.0
97.123,1829.6956,20.0,0.0,400.0,15659.019520000002,366.67,75.0,6601.25,28.533440000000002
97.48,1500.06,20.0,0.0,266.67,15266.699600000002,100.0,125.0,7701.71,0.0
97.837,2028.12,0.0,0.0,300.0,15406.818000000001,333.34,25.0,7391.59,42.66720000000001
98.194,1600.07,0.0,0.0,333.34,12954.79,333.34,50.0,7351.56,17.866640000000004
98.551,1948.91824,0.0,25.0,446.672,15156.55,266.67,25.0,6651.27,0.0
98.908,1642.6514080000002,0.0,25.0,466.67,15376.792,466.67,115.0,7171.484,0.0
99.265,1642.6514080000002,0.0,25.0,433.34,15503.68496,406.67,150.0,6701.29,66.67
99.622,800.02,5.0,25.0,266.67,15420.820800000001,366.67,75.0,6759.323600000001,66.67
99.979,1600.07,0.0,25.0,433.34,15306.722000000002,233.33,200.0,6721.314,66.67
100.336,1540.0732,0.0,37.5,366.67,13905.51,166.67,175.0,5901.0,46.668000000000006
100.693,1720.0852,0.0,37.5,333.34,13805.44,273.334,100.0,5901.0,0.0
101.05,1500.06,12.5,25.0,266.67,14155.71,266.67,145.0,5901.0,0.0
101.407,1700.08,7.5,25.0,266.67,13204.97,300.0,75.0,5901.0,24.000800000000005
101.764,2040.122,0.0,25.0,133.33,13755.4,320.002,150.0,6301.14,53.33400000000001
102.121,2200.14,0.0,25.0,200.0,14666.160000000003,233.33,125.0,6881.375999999999,0.0
102.478,2200.14,0.0,25.0,400.0,15456.81,233.33,125.0,7401.58,66.67
102.835,2200.14,0.0,25.0,400.0,15456.81,233.33,275.0,7401.58,66.67
103.192,2200.14,0.0,25.0,400.0,15456.81,233.33,375.0,7401.58,66.67
103.549,2200.14,0.0,200.0,400.0,15456.81,233.33,375.0,7401.58,66.67
103.906,132290.53,0.0,200.0,4333.87,106723.92,2033.45,375.0,7401.58,12838.2
104.263,132290.53,966.0576,8229.078560000002,4333.87,106723.92,2033.45,375.0,7401.58,12838.2
104.62,726173.934928,1368.5816,11946.244560000003,33796.491792,441737.584128,14983.53224,2527.4033600000007,7401.58,37586.125136
104.977,1051767.906928,1674.49984,18785.83,56989.90188800001,625407.3561280001,21488.59328,4038.612000000001,7401.58,49757.171136000004
105.334,1377361.878928,2012.62,18785.83,64719.17,809077.1281280001,28437.958736000004,4965.0048000000015,7501.62,68978.56993600001
105.691,1760260.39,2012.62,38559.38948800001,113132.82836800002,1025072.78,32615.099264000004,5662.425360000001,11103.55,73693.43
106.048,1760260.39,5448.3176,48279.125552000005,138902.168864,1025072.78,35406.079280000005,6151.06,29516.706256,104440.29484800002
106.406,3428407.9857759997,6996.42512,58778.08355200001,165307.29752000002,1776307.6953920003,37439.3,7006.390000000001,40003.797664000005,120265.31726400001
106.763,4261442.846112,8827.165120000001,64774.049856,180979.72081600004,2145025.330112,37439.3,6886.352000000001,50727.153664000005,137227.709264
107.12,5151780.74896,10456.0,68687.61976,191164.84417600004,2536079.2249760004,37439.3,6766.314,57288.182032000004,147139.74846400003
107.477,5684353.835792,11166.32,71280.62,195231.403376,2763016.0799840004,37439.3,5550.87,61669.798176000004,153763.56673600004
107.834,6044782.886336001,11191.34,71280.62,197539.36,2911051.426784,37439.3,5550.87,64833.42856,158505.39
108.191,6212364.686560001,11191.34,71280.62,194501.7812,2979446.6195839997,37272.28,5550.87,65021.44,158505.39
108.548,6277191.038304001,11191.34,71280.62,191379.46600000001,3016076.63,37272.28,5275.78,65021.44,154602.9
108.905,6269243.193456002,11191.34,69297.1,183555.34,3016076.63,37272.28,4925.68,65021.44,154602.9
109.262,6249566.4504,11191.34,69297.1,183555.34,2994287.05384,34600.23,4925.68,61659.22,154602.9
109.619,6172210.68,11191.34,69297.1,183555.34,2981873.26816,34700.43,4925.68,61659.22,151945.66
109.976,6148193.06208,11266.39,67083.08200000001,183555.34,2940991.10992,34700.43,4750.63,61779.334800000004,149461.8584
110.333,6077583.87864,10328.27,64226.37,183555.34,2901603.3400800005,34700.43,4225.5,61749.65,146922.782
110.69,6026297.776319999,10178.18,63297.74,182848.02,2853222.5976000004,34700.43,4225.5,60463.234000000004,141892.29
111.047,5942511.07,10178.18,63297.74,183319.55,2794283.9759200006,34700.43,4225.5,58197.32,136884.64
111.404,5846956.597040001,10178.18,63297.74,183319.55,2702459.24,34700.43,4050.46,56842.84,136884.64
111.761,5757383.812000001,9915.52,63297.74,183319.55,2694655.92,34700.43,4050.46,58247.49,136884.64
112.118,5600406.77,9915.52,63297.74,183319.55,2683649.708,35602.2,4050.46,58297.65,136884.64
112.475,5600406.77,9915.52,62381.72,180585.05799999996,2669522.1680000005,35602.2,4050.46,57795.97,136884.64
112.832,5576127.080399999,9915.52,60361.64,176483.32,2631821.54,35001.02,4050.46,55237.68,136884.64
113.189,5537622.3904800005,9915.52,60361.64,176483.32,2631821.54,35001.02,4050.46,55237.68,136884.64
113.546,5499663.26384,9915.52,60361.64,171919.204,2631821.54,33745.332,4425.55,55237.68,141139.72
113.903,5432163.01,10128.15,58429.61,165073.03,2621833.1500000004,31861.8,4425.55,55237.68,141227.1616
114.26,5391807.370368,10128.15,58429.61,165073.03,2609420.6348,31861.8,4425.55,55237.68,140736.58560000002
114.617,5332930.16272,9590.32,58429.61,165073.03,2584692.9008000004,31861.8,4425.55,52579.46,137754.02144
114.974,5264782.0556,9027.5,58429.61,165073.03,2559965.1668000002,31861.8,4550.58,53121.162000000004,134431.76
115.331,5190700.37736,9027.5,58429.61,165073.03,2508182.87,31861.8,4475.56,51074.96,132216.032
115.688,5065812.61,9027.5,58429.61,164130.93,2508182.87,31861.8,4125.48,52128.09,124120.1
116.045,5065812.61,8952.46,59144.68,160861.394,2508182.87,31060.38,4225.5,52128.09,124120.1
116.402,5022007.922,8952.46,59144.68,155486.04,2497685.02,31060.38,4275.51,52128.09,124120.1
116.759,4956300.89,8952.46,57827.46,155486.04,2497685.02,31060.38,4175.49,50723.94,123851.49
117.116,4956300.89,8127.03,57827.46,155486.04,2497685.02,31060.38,3925.43,49921.62,123851.49
117.473,4956300.89,8127.03,57827.46,150375.1,2497685.02,31060.38,3750.4,49921.62,123851.49
117.83,4937988.55888,8127.03,57827.46,150375.1,2482753.3075200003,31060.38,3775.4,49921.62,122441.29
118.188,4912328.355152,8127.03,55481.83,150375.1,2457803.4488480003,31320.852000000006,3775.4,49921.62,119791.12520000001
118.545,4873567.432624,8127.03,55481.83,150375.1,2435685.4823200004,30893.43,3850.42,49921.62,118252.426
118.902,4808063.838624001,7914.42,55481.83,150375.1,2390008.8392000003,30893.43,3925.43,47013.53,111969.13
119.259,4748313.090816,7914.42,55481.83,150375.1,2344814.0729600005,28622.97,3700.38,47113.79,111969.13
119.616,4628782.92,7914.42,53500.21,148103.17200000002,2296651.20632,28622.97,3750.4,48266.96,111969.13
119.973,4628782.92,7239.11,53500.21,142711.48,2208544.19,28622.97,3750.4,47163.93,111969.13
120.33,4597517.841200001,7239.11,53500.21,142711.48,2208544.19,28055.4,3750.4,47665.3,110660.58
120.687,4549377.439936001,7239.11,53500.21,140224.89,2208544.19,28055.4,3200.29,48617.93,110660.58
121.044,4493729.469936,7239.11,53500.21,140224.89,2208544.19,27387.7,3350.32,47113.79,110660.58
121.401,4447464.978080001,7239.11,50152.08,140224.89,2208544.19,27387.7,3650.37,47113.79,110660.58
121.758,4350543.07,7239.11,50152.08,140224.89,2208544.19,24650.38,3650.37,47113.79,110660.58
122.115,4350543.07,7239.11,50152.08,139216.9,2191479.559728,24650.38,3650.37,45659.93,110660.58
122.472,4350543.07,7714.33,47845.16,136831.58,2171248.214032,24650.38,3675.38,45349.184,110090.21
122.829,4336270.616,7751.84,47845.16,136831.58,2132395.362032,24650.38,3675.38,43454.27,110090.21
123.186,4330153.85,6838.93,46980.15,136831.58,2094456.3827040002,24650.38,3350.32,43454.27,104991.3
123.543,4299570.02,6838.93,46980.15,132935.12,2014279.93,24650.38,3575.36,43454.27,104991.3
123.9,4272806.502,6838.93,46980.15,132935.12,2014279.93,24650.38,3350.32,40747.73,104991.3
124.257,4207174.7,6838.93,46102.65,130584.24,2014279.93,24616.99,3375.32,40747.73,104991.3
124.614,4207174.7,6838.93,45826.88,130584.24,2014279.93,24917.42,2975.25,40747.73,104991.3
124.97,4169756.4504000004,6838.93,45826.88,130584.24,1995936.228752,24917.42,2975.25,40747.73,102375.35
125.328,4130264.9160800003,6838.93,45826.88,130584.24,1984538.7560800002,24917.42,2975.25,40747.73,102375.35
125.685,4071573.6056320006,7589.27,44698.74,127898.28000000001,1960864.4580800002,22981.48,2975.25,40747.73,97077.61
126.042,4006654.8553760005,7589.27,44698.74,126521.29,1929644.7163520004,23248.49,2975.25,41609.79400000001,97077.61
126.399,3931379.390304,7589.27,44247.52,121217.39,1895908.44,23248.49,2975.25,41449.39,97077.61
126.756,3830270.872304,6638.85,44247.52,120814.61,1866890.08,23248.49,3225.29,41950.59,94496.4
127.113,3753887.5907199997,6126.15,41452.68,120713.93,1841858.7120000003,23248.49,3100.27,41269.004,94496.4
127.47,3584700.08,5826.04,41452.68,120713.93,1795026.99,23248.49,3100.27,39695.3,94496.4
127.827,3584700.08,5826.04,41452.68,118552.794,1795026.99,22100.422000000002,3100.27,40146.33,94496.4
128.184,3584700.08,5826.04,41452.68,115311.09,1786479.4233600004,20378.32,3075.27,39294.39,94496.4
128.541,3584700.08,5826.04,41452.68,115311.09,1774932.6621120004,20378.32,3075.27,38783.31,94496.4
128.898,3584700.08,5826.04,42806.18,109172.0,1756387.7801120004,20378.32,3075.27,36989.34,92532.462
129.255,3584700.08,5826.04,42167.01,108400.56,1745840.7504000003,20378.32,3250.3,36989.34,89301.64
129.612,3616804.0465280004,5938.58,40901.29,108400.56,1702302.58,20378.32,2970.254,36989.34,89301.64
129.97,3615218.8328800006,5938.58,40901.29,108400.56,1702302.58,20378.32,2575.19,37400.23,89301.64
130.327,3589082.2688800003,5938.58,39948.93,108400.56,1690569.4940000004,20712.03,2500.18,36939.23,87793.78
130.684,3551214.2471520007,5938.58,39948.93,105738.084,1682620.7828800003,20712.03,2800.22,37289.98,87793.78
131.041,3454017.26,5801.03,38460.456,104141.55,1653997.0088480006,20712.03,2800.22,35636.52,85247.49
131.398,3454017.26,5788.53,36591.05,99347.19,1618460.5228480005,20712.03,2800.22,35526.35400000001,85247.49
131.755,3454017.26,5788.53,35864.44,99347.19,1593960.2731200003,20478.442000000003,2550.18,33682.62,85247.49
132.112,3454017.26,5788.53,35864.44,99347.19,1524620.15,20111.34,2550.18,34033.31,82232.63
132.469,3454017.26,5788.53,35864.44,98911.4,1524620.15,19377.2,2550.18,35636.52,82232.63
132.826,3454017.26,5713.5,35626.42,98911.4,1524620.15,19377.2,2550.18,35636.52,82232.63
133.183,3468280.1503680004,5563.45,34837.22,98911.4,1524620.15,19377.2,2550.18,35636.52,82232.63
133.54,3465150.4589760005,5400.89,34837.22,98911.4,1524620.15,19377.2,2550.18,34734.69,82232.63
133.897,3447635.9627840007,5400.89,34837.22,98911.4,1524620.15,19377.2,2550.18,32730.81,82346.638
134.254,3410105.0521920007,5400.89,34486.47,95224.42,1541749.5312,18843.29,2675.2,31428.4,80557.94
134.611,3342104.054176001,5338.37,34411.31,94855.77,1541967.7932000002,18843.29,2675.2,31428.4,80557.94
134.968,3276397.755424001,5338.37,34411.31,94185.52,1541465.4692,18843.29,2675.2,31428.4,80557.94
135.325,3141327.22,5338.37,34411.31,94185.52,1525711.46,18843.29,2675.2,31428.4,79988.58
135.682,3141327.22,5338.37,33910.26,94185.52,1522108.53,18843.29,2250.14,31428.4,79988.58
136.039,3064862.5260159997,5338.37,33910.26,91136.13,1513652.20232,19036.874000000003,2450.17,31428.4,79988.58
136.396,3001058.4220160004,5338.37,33759.95,91136.13,1502086.17288,18409.6,2200.14,31428.4,77383.584
136.753,2937254.318016,5550.95,33759.95,88355.29,1481229.55088,16874.65,2200.14,33472.293999999994,74786.7708
137.109,2822306.7,5550.95,31730.88,88790.81,1460372.92888,15706.92,2200.14,33674.677599999995,70412.83
137.467,2822306.7,4975.76,31730.88,88790.81,1417825.42,15173.13,2200.14,33653.02312,69609.51
137.824,2822306.7,4975.76,31730.88,88790.81,1409586.4777759998,15173.13,2325.15,33752.814,69609.51
138.181,2822306.7,4975.76,31643.21,88891.31,1389285.05,15173.13,2200.14,32430.24,69609.51
138.538,2822306.7,4725.68,31643.21,85507.9,1362623.57,15173.13,2200.14,31678.86,69609.51
138.895,2822306.7,4725.68,31643.21,85507.9,1330325.42,15173.13,2200.14,31628.798000000003,69609.51
139.252,2822306.7,4725.68,31643.21,85507.9,1314042.31,15173.13,2375.16,30476.71,67936.07
139.609,2856376.74,4725.68,29301.33,85507.9,1314042.31,15313.252,2125.13,30476.71,67936.07
139.966,2864950.7767200004,4725.68,29301.33,85507.9,1314042.31,15073.04,2275.15,30476.71,67936.07
140.323,2856704.529008001,4725.68,29301.33,85507.9,1314042.31,15073.04,2350.16,29825.58,67936.07
140.68,2838456.949440001,4725.68,29301.33,84798.056,1307063.5219999999,15073.04,2350.16,29875.67,65694.15800000001
141.037,2806866.142096001,4725.68,29301.33,83512.044,1293946.01664,15073.04,2350.16,29875.67,63753.18
141.395,2747661.8060960006,4388.09,28086.69,79077.84,1281449.6016,15073.04,2000.11,29875.67,60909.4
141.752,2691910.620064,4388.09,25945.65,79077.84,1264093.4696,15073.04,2300.15,30877.42,60909.4
142.109,2583068.42,4388.09,25945.65,79077.84,1227261.65,15740.28,2275.15,30476.71,60909.4
142.466,2580005.92,4388.09,25945.65,79077.84,1227261.65,15740.28,2275.15,28323.07,60909.4
142.823,2562829.35,4388.09,25945.65,79077.84,1201011.4292,15239.85,2275.15,29975.84,60909.4
143.18,2549642.398,4400.59,25945.65,77470.69,1184605.0412,15239.85,1975.11,29675.32,60909.4
143.537,2518304.213264,4400.59,25945.65,76466.3,1145229.71,15239.85,2250.14,29675.32,60909.4
143.894,2479718.02,4400.59,27448.11,76466.3,1145229.71,15239.85,1700.08,29675.32,60909.4
144.251,2469746.48032,4400.59,27448.11,76365.87,1145229.71,15239.85,1750.09,29274.65,60006.37000000001
144.608,2437666.27,3925.47,27448.11,76365.87,1145229.71,15239.85,1625.07,29274.65,58099.55
144.965,2410761.1309599997,3862.96,27047.44,74665.364,1145229.71,15239.85,1625.07,29274.65,56427.24
145.322,2364719.5289600003,3850.45,27047.44,72549.72,1145229.71,14305.789999999999,1625.07,29965.870000000003,56326.91
145.679,2327088.27696,3850.45,26321.25,71679.49,1146147.6876800002,12737.89,1875.1,30126.142000000003,55256.72
146.036,2249510.01,3850.45,26321.25,71679.49,1140844.85728,12737.89,1875.1,28323.07,55256.72
146.393,2249510.01,3850.45,26321.25,71679.49,1127080.7925920002,12737.89,1875.1,30076.01,55256.72
146.75,2219054.54,3850.45,25041.812,69745.3216,1110628.525056,12737.89,2100.12,28974.204,55256.72
147.107,2176857.28,3850.45,23542.0,68868.598,1094114.58,12737.89,2000.11,28843.994,53504.572000000015
147.464,2176857.28,3850.45,22703.31,64786.08,1063886.35,12737.89,2000.11,26319.92,50876.35
147.821,2176857.28,3687.92,22703.31,64451.52,1057782.93,12537.74,2000.11,27672.02,50876.35
148.178,2167912.8388,3725.43,22703.31,64719.17,1030847.19,12537.74,2000.11,26069.55,50876.35
148.535,2163237.11336,3725.43,22603.17,64719.17,1031747.87,12537.74,2000.11,24817.72,50876.35
148.892,2135719.491056,3725.43,22603.17,64719.17,1015700.12,12537.74,1925.1,23976.638000000003,49104.46
149.249,2105450.3490560004,3637.91,22603.17,64719.17,1015700.12,11336.94,1925.1,21713.56,49104.46
149.606,2077261.7226400003,3637.91,22603.17,62872.622,1015700.12,11336.94,1975.11,21713.56,49104.46
149.963,2025511.57,3637.91,22603.17,60671.41,1015700.12,11336.94,1975.11,21713.56,49104.46
150.32,1985735.4,3562.89,22039.9,59534.19,1015700.12,11336.94,1950.11,22494.572000000004,49104.46
150.677,1985735.4,3562.89,21639.36,57928.83,1007601.4609600002,11336.94,1950.11,22314.32,49104.46
151.034,1985735.4,3250.32,21163.74,57928.83,993995.0291520002,11637.13,2075.12,23065.31,49405.34
151.391,1985735.4,3250.32,21163.74,57928.83,982008.3291520001,11637.13,1600.07,24066.66,49405.34
151.748,1985735.4,3250.32,21163.74,57928.83,955766.62,11770.55,1600.07,24617.43,46898.21
152.105,1985735.4,3225.32,20149.95,57928.83,955766.62,11770.55,1600.07,23065.31,46898.21
152.462,1981411.6398400003,3225.32,20137.44,57928.83,938679.42,11103.476,1550.07,24667.5,46898.21
152.819,1967896.4129280003,3225.32,20149.95,59688.21000000001,938679.42,10236.27,1750.09,24807.736000000004,46898.21
153.177,1946180.1114880003,3225.32,20149.95,59099.39,931924.984,9969.46,1750.09,24817.72,44592.0
153.534,1906443.8425760001,3225.32,20149.95,57625.314,919627.1844000001,9969.46,1750.09,23994.607200000006,43355.46
153.891,1877153.8928,3225.32,20149.95,55119.79,910775.9180000001,9969.46,1250.04,23415.77,43355.46
154.248,1794189.88,3275.33,20149.95,55119.79,889774.92,9068.97,1250.04,21913.81,43355.46
154.605,1794189.88,3050.29,20149.95,55119.79,881838.59,9068.97,1250.04,21613.44,42419.76
154.962,1784299.8256000003,2850.25,18748.28,55119.79,881838.59,9068.97,1250.04,22064.0,42419.76
155.319,1768897.7556,2850.25,18748.28,55119.79,875727.126,9068.97,1425.06,20562.16,42419.76
155.676,1750251.6236,2850.25,18748.28,53682.02,868692.6940000001,9068.97,1425.06,22264.26,42419.76
156.033,1717179.53,2850.25,18748.28,53682.02,851806.66,9068.97,1425.06,22764.9,42419.76
156.39,1700959.22,2850.25,18748.28,52077.19,846666.43,9762.684,1425.06,21613.44,42419.76
156.747,1700959.22,2850.25,18748.28,52077.19,839157.8564,10002.81,1425.06,22965.17,44324.63
157.104,1700959.22,2950.27,18748.28,52077.19,831704.9720000001,10002.81,1425.06,22965.17,44324.63
157.461,1690798.0984800002,2950.27,18748.28,52077.19,818944.79,10002.81,1375.054,22965.17,44324.63
157.818,1668329.7982240003,2962.77,18197.688000000002,52077.19,799580.78,10002.81,1175.04,21463.25,44257.79
158.175,1637985.8943840002,2962.77,17046.42,51134.56560000001,779698.8419360002,10136.22,1250.04,21613.44,42720.79800000001
158.532,1587879.515328,2562.7,17046.42,48629.39660800001,751415.0442080001,10136.22,1300.05,21453.266,39866.726080000015
158.889,1508153.788464,2425.18,15881.74784,46669.64,711960.8130080001,10136.22,1525.07,21263.01,36505.99
159.246,1385620.9932000001,2425.18,14165.4656,42893.36744,653944.6134880001,9149.682032,1200.04,20011.52,33429.236240000006
159.603,1218834.9400640002,2122.644,12113.9656,36212.553648,576496.130432,8648.9328,1425.06,18255.24208,27829.659696000002
159.96,988956.5859040002,1760.11,9629.68096,29486.261648,475554.09364800004,7024.33736,1120.038,16003.216080000002,22255.569696000006
160.317,739249.0752640001,1187.54,6788.92,22127.80016,358969.857376,5370.477360000001,900.02,13752.118400000001,16109.766448000004
160.674,399847.93,612.51,2825.25,13038.18,224731.52,3000.25,575.01,10002.88,8635.54
161.031,191728.65,262.5,1000.03,6101.06,94604.62,1533.4,375.0,7401.58,2700.22
161.388,81486.38,112.5,437.51,2633.53,44606.69,833.35,75.0,7051.43,1366.72
161.745,30626.37,50.0,125.0,866.69,29675.1,666.68,75.0,7851.77,333.34
162.102,11103.47,12.5,137.5,666.68,17208.44,333.34,175.0,7251.51,266.67
162.459,8702.13,0.0,37.5,633.34,19110.41,466.67,100.0,7581.658000000001,100.0
162.816,3800.41,7.5,12.5,300.0,15907.21,166.67,181.0,7551.64,200.0
163.173,2200.14,0.0,12.5,366.67,16417.762,333.34,205.0,7001.41,133.33
163.53,2600.19,0.0,12.5,300.0,14155.71,300.0,150.0,7551.64,33.33
163.887,2300.15,0.0,12.5,366.67,15707.04,353.338,125.0,7851.77,59.99800000000001
164.244,2000.11,0.0,0.0,300.0,15707.04,333.34,50.0,7901.8,0.0
164.601,2000.11,0.0,12.5,398.67040000000003,15807.13,333.34,225.0,7701.71,0.0
164.959,1600.07,12.5,12.5,366.67,14556.04,333.34,150.0,7351.56,33.33
165.316,2000.11,0.0,25.0,426.672,15857.17,300.0,250.0,8051.87,33.33
165.673,2052.128,25.0,0.0,266.67,15256.64,366.67,175.0,7301.53,66.67
166.03,2032.126,25.0,0.0,400.0,15356.73,400.0,185.0,7501.62,66.67
166.387,1800.09,12.5,0.0,266.67,14856.29,466.67,100.0,7501.62,66.40032000000001
166.744,1500.06,37.5,0.0,166.67,14506.0,433.34,125.0,6151.09,0.0
167.101,1600.07,22.5,0.0,233.33,13705.36,333.34,150.0,7701.71,65.33160000000001
167.458,1100.03,0.0,0.0,200.0,13955.55,466.67,150.0,7901.8,59.998000000000005
167.815,1700.0839999999998,0.0,2.5,300.0,14155.71,333.34,75.0,7701.71,0.0
168.172,1500.06,0.0,0.0,266.67,15416.812000000002,233.33,150.0,8211.972000000002,33.33
168.529,2008.124,12.5,0.0,333.34,15697.048,313.336,75.0,7694.048944,60.000000000000014
168.886,1908.1152000000002,25.0,0.0,373.34,15256.668000000001,266.67,145.0,6701.29,66.67
169.243,1968.1212000000003,12.5,0.0,333.34,15356.73,266.67,50.0,7593.27872,66.67
169.6,1200.04,25.0,0.0,366.67,13755.4,200.0,145.0,7491.628000000001,66.67
169.957,1800.09,0.0,0.0,426.672,14355.88,133.33,75.0,7359.5716,0.0
170.314,1300.05,25.0,0.0,533.34,14255.79,200.0,150.0,6601.25,33.33
170.671,1639.279216,37.5,0.0,300.0,14556.04,280.0,75.0,6651.27,0.0
171.028,1696.08608,12.5,0.0,486.672,14055.63,300.0,100.0,6801.33,0.0
171.385,1500.06,20.0,0.0,433.34,15256.64,366.67,100.0,7951.82,0.0
171.742,1820.0944000000004,0.0,0.0,400.0,15596.962,233.33,150.0,8051.87,66.67
172.099,1600.07,0.0,12.5,233.33,15707.04,333.34,200.0,7901.8,66.67
172.456,1940.106,5.0,25.0,233.33,15291.897280000001,400.0,200.0,8101.89,33.33
172.813,1700.08,0.0,25.0,346.668,13955.55,400.0,225.0,8101.89,66.67
173.17,1900.1,0.0,25.0,366.67,14992.444400000002,400.0,200.0,8101.89,33.33
173.527,1741.046864,12.5,0.0,266.67,15086.522,333.34,175.0,7901.8,0.0
173.884,1300.05,15.0,0.0,166.67,13755.4,466.67,225.0,6501.22,26.666
174.241,1804.89432,12.5,0.0,264.0036,15506.86,200.0,215.0,7051.43,33.33
174.598,1820.0980000000002,0.0,12.5,252.80352000000002,15156.55,433.34,50.0,7721.740000000001,0.0
174.955,1804.0936000000002,25.0,12.5,166.67,14656.13,433.34,225.0,8221.962000000001,46.666
175.312,1200.04,0.0,12.5,313.336,15056.478000000003,333.34,250.0,7601.66,0.0
175.669,1800.09,12.5,25.0,233.33,15656.99,440.00600000000003,200.0,8382.032000000001,38.666399999999996
176.026,1880.1040000000003,0.0,25.0,271.19968,13955.55,400.0,250.0,7551.64,17.066480000000002
176.383,2100.12,0.0,25.0,133.33,15456.81,466.67,250.0,8151.9220000000005,0.0
176.741,1700.08,0.0,25.0,296.0004,13605.28,566.68,175.0,8151.91,0.0
177.098,2300.15,0.0,0.0,333.34,15426.812000000002,500.01,125.0,7301.53,4.0
177.455,2280.15,0.0,12.5,233.33,16057.35,366.67,225.0,8151.91,0.0
177.812,2180.142,25.0,25.0,433.34,15807.13,366.67,190.0,7851.77,0.0
178.169,2100.12,17.5,25.0,406.67,15787.134000000002,366.67,225.0,7701.71,33.33
178.526,1200.04,12.5,25.0,400.0,15907.21,233.33,100.0,6451.2,33.33
178.883,1940.112,0.0,25.0,266.67,14055.63,200.0,75.0,7481.622,73.332
179.24,1748.0884,0.0,12.5,346.67,14726.206,300.0,100.0,7401.58,80.0
179.597,1700.08,0.0,12.5,233.33,14205.75,240.002,100.0,7551.64,0.0
179.954,1900.1,0.0,12.5,333.34,13705.36,166.67,100.0,7551.64,66.67
180.311,1900.1,0.0,12.5,333.34,13705.36,166.67,100.0,7551.64,66.67
180.668,1900.1,0.0,37.5,333.34,13705.36,166.67,100.0,7551.64,66.67
181.025,1900.1,0.0,37.5,333.34,13705.36,166.67,100.0,7551.64,66.67
181.382,1900.1,112.5,2314.9359360000008,333.34,13705.36,166.67,500.01,7551.64,800.02
181.739,1028842.11,112.5,3125.3,333.34,13705.36,166.67,500.01,7551.64,800.02
182.096,1028842.11,789.5360000000001,5639.353280000001,17477.882080000007,266211.80684800004,12189.607536000003,2174.2488000000003,9252.542000000001,23117.232688000004
182.453,3351481.6380320005,1062.0500000000002,6890.344000000001,26877.30208000001,404647.35884800006,18074.170848,2624.3005600000006,9612.734400000001,39633.30296000001
182.81,4638876.74272,1212.8552,8063.280000000001,36276.722080000014,543082.9108480001,24373.124848000003,3619.434800000001,9912.8784,48001.31
183.167,6098346.8037600005,1255.01504,8384.712800000001,47330.44,705883.12,27929.427824000006,3893.4584000000004,9546.656560000001,78519.41587200001
183.524,7164807.625344003,1262.55,8989.98,47330.44,705883.12,30218.133968000002,3925.43,9052.36,95646.28083200002
183.881,7998673.546304002,1262.55,8989.98,124192.09945600003,2110558.116832,31661.44,3925.43,8902.28,112542.60339200002
184.238,8527211.454992002,1262.55,8989.98,163599.40993600004,2800336.9080000003,31661.44,3925.43,9622.6764,122516.29571200002
184.595,8788921.560304001,1250.05,8989.98,205802.91214400003,3527119.0005600005,30025.28,3925.43,9952.862,128831.505216
184.952,8878556.709264003,1250.05,8989.98,231941.20206400004,3937854.5447040005,30025.28,3925.43,9952.85,131004.38792000001
185.309,8774368.16,1250.05,8989.98,248861.17051200004,4190075.5860320004,30025.28,3925.43,9952.85,130058.290752
